specobjid,ra,dec,z
445946553530607616,15.741914,1.1219049,0.07857241
5769206329303035904,15.742218,18.292603,6.60146E-06
7043674178633527296,15.742419,27.048362,0.1660441
1686701188554188800,15.742987,1.093859,0.1181471
1218313076852418560,15.74348,1.077213,4.267599E-06
5769214025884430336,15.745011,17.955427,0.1469389
474034402779752448,15.746343,14.488376,0.1040332
780387211722909696,15.746844,0.43059556,0.04224768
7043676652534689792,15.747281,27.345139,0.05971682
4853846125117632512,15.747331,1.4293177,5.520267E-05
475228747117651968,15.747864,14.703686,0.1631614
5250250035115520000,15.749021,12.058224,0.004042319
7042682692630671360,15.749168,26.815515,0.07447919
5119710517107814400,15.749172,9.9925383,0.1733363
5764707127738953728,15.749292,21.452386,0.1743319
5119503259165978624,15.749765,8.6305524,0.1501146
5246913022324830208,15.75031,13.331401,0.1439455
2604304953329608704,15.750393,0.031714,0.0002486133
4851606145423044608,15.750663,3.2699264,0.1685119
5123026644193964032,15.750949,8.7411627,7.346203E-05
444905865221269504,15.751644,0.17264391,0.1130358
1219515667644966912,15.753692,0.954733,0.0001322155
5769295389744885760,15.75479,19.905658,0.09343711
7042606276572540928,15.755304,25.846094,0.005937567
474149576622761984,15.756462,15.695096,0.04039888
474019834250684416,15.756629,13.961231,0.1045121
474015985959987200,15.760599,13.512222,0.1043742
474036601803008000,15.761231,14.436787,0.1729435
6423276114886193152,15.76156,16.502868,0.0003450313
7042607650962075648,15.762113,26.03651,0.001274686
4757169090488627200,15.762491,1.2548579,0.0003026001
474017635227428864,15.764815,13.497316,0.05781645
5769293740477444096,15.765526,19.772859,0.1721477
4853950303844364288,15.765657,2.4906962,0.1435785
1685640983997343744,15.767633,0.60941278,0.0001595816
445976515222464512,15.767738,0.47427353,0.06699539
6418983067625123840,15.769308,25.676593,0.1763464
1218315550753581056,15.769312,0.937285,1.731928E-06
5123030492484661248,15.772758,8.3020388,0.0002843616
6418810444299563008,15.773392,24.056829,0.1181555
5250179666371342336,15.774012,11.342969,0.1498614
6418815392101888000,15.774458,23.595827,0.1226122
5119500510386909184,15.774778,8.3592024,0.1155183
445947927920142336,15.778578,0.78630129,0.04485998
5122931811316068352,15.778938,6.9518873,0.0001122898
4851678438312570880,15.779323,4.5060136,7.487071E-05
1218324896602417152,15.780808,1.143365,0.0001147609
7042601878526029824,15.782012,26.413076,2.515242E-05
4979988977429442560,15.782703,5.5069426,0.03712887
5122946379845136384,15.783316,7.4725705,0.1537931
475227372728117248,15.786339,14.841898,0.04161302
4853851897553678336,15.788362,1.9328906,0.1742908
474158922471598080,15.792316,15.531281,0.1104475
5769201381500710912,15.793151,17.88598,0.1184374
474159747105318912,15.7932,15.849956,0.1226568
1218325721236137984,15.793272,0.962919,0.1472731
6421271979999555584,15.793311,21.431387,0.0001561975
5122937033996300288,15.794251,7.3921975,0.1142989
444906414977083392,15.794819,0.020683198,0.1720968
5764710976029650944,15.796592,21.975568,0.1097711
2621190153430919168,15.796965,0.286118,0.0001683409
5777151399335489536,15.797234,15.186119,2.834212E-05
4853846674873446400,15.79876,1.6632151,0.1104792
475228197361838080,15.799519,14.729901,0.1360188
474017910105335808,15.799754,13.810846,0.05452427
7042602428281843712,15.800337,26.457376,0.1765604
754441765427111936,15.801365,1.1842376,7.40959E-05
475214178588583936,15.803749,14.234185,0.1057614
474033853023938560,15.804564,14.225608,0.104591
1219522814470547456,15.805367,0.501238,0.09401855
445973491565488128,15.805611,0.51041185,0.09409542
7043675827900968960,15.806089,27.485609,0.06001109
6423522680368721920,15.806519,17.589053,0.0002168563
2621203622448359424,15.806602,0.231239,0.0003410263
3503968541059686400,15.8072,0.65256201,8.233184E-05
474159197349505024,15.807383,15.939615,0.08790199
5119498311363653632,15.809114,9.2784029,0.07649167
7043857247319552000,15.81083,29.420425,0.002432925
1686702562943723520,15.811122,0.943966,0.0001656066
7042681043363229696,15.814525,27.045087,0.1671311
6423276939519913984,15.815709,16.427823,9.597065E-06
5769294290233257984,15.816312,20.041759,6.132516E-05
4206502327173705728,15.816747,0.72128629,0.002718045
780400130984536064,15.818435,0.29704911,0.04273375
1218332593183811584,15.818466,0.165075,4.913666E-05
4977873241659600896,15.818578,6.1089346,0.1441295
2621201698303010816,15.81943,0.149923,0.0004363121
6421021566226329600,15.819433,19.703594,0.02695465
1219525288371709952,15.820717,0.18522,0.0001232812
475227097850210304,15.821464,14.830644,0.161515
1218326545869858816,15.821586,1.181169,5.333709E-05
7048245127458516992,15.824428,29.481464,0.0776087
5777115115451772928,15.825551,14.037683,0.04093304
5250171420034134016,15.825779,10.256557,0.1722997
474158647593691136,15.825898,15.803895,0.1798052
6423522130612908032,15.826057,17.622483,0.000161812
1219522264714733568,15.826478,0.57212915,0.1002636
7042602978037657600,15.829258,26.509148,0.1634908
4977613482037538816,15.829695,5.9028506,0.0001764777
4757171564389789696,15.8307,0.36971,0.1209553
475227922483931136,15.831015,14.747539,0.1370552
4979996124255023104,15.831824,6.1112356,0.1433467
474161121494853632,15.832139,15.537679,0.1218072
5246908074522505216,15.833922,13.781577,2.006971E-05
475213353954863104,15.834828,14.032054,0.04241952
474019559372777472,15.835101,14.030505,0.04180639
474020384006498304,15.835115,13.974466,0.1041831
6418804946741424128,15.835634,23.092919,0.1548294
474017085471614976,15.835979,13.699913,0.1042449
5250259106086449152,15.837519,11.963178,4.850667E-05
1686715207327442944,15.838604,0.225417,2.39606E-05
7042696436526018560,15.839138,26.79364,0.1274978
7042694787258576896,15.839145,26.852523,0.1251727
4853951953111805952,15.84354,2.4152512,0.1424966
474156998326249472,15.843547,15.020342,0.05599038
781470779677108224,15.844828,0.44932024,0.09443462
1218327645381486592,15.845571,0.979429,0.1351932
475215552978118656,15.847518,14.509219,0.1338506
475212804199049216,15.848045,14.07224,0.1332437
4206511673022541824,15.848341,0.93242727,0.1466377
2621199774157662208,15.849491,0.535519,0.0001279179
2604301654794725376,15.849672,0.577741,0.0001160253
475216927367653376,15.850833,14.286718,0.07685465
5769300062669303808,15.850846,19.40279,0.1299046
6423522405490814976,15.854533,17.771542,0.0006774033
7042693412869042176,15.854654,26.657243,0.1246406
474153424913459200,15.855017,15.178487,0.07055099
445974041321302016,15.855691,0.49691961,0.09345152
6418986641037914112,15.857376,25.024239,1.098761E-05
6423517732566396928,15.859621,18.148621,0.1473524
474160571739039744,15.860168,15.98114,0.08823182
7048244577702703104,15.861835,29.439394,0.09811725
445986960582928384,15.862075,0.48023524,0.0942022
7042608475595796480,15.862095,26.068537,0.0001195292
474023407663474688,15.863417,14.760576,0.0402041
474018734739056640,15.864011,13.962924,0.1438671
5246905875499249664,15.865546,14.183191,0.04559682
5764794264035454976,15.865677,23.446737,0.1328605
7043669505709109248,15.866055,28.047539,9.045614E-05
2621203072692545536,15.866143,0.220137,0.0004401567
7044757471642710016,15.869894,29.810898,0.08189867
1218325996114044928,15.87105,0.92984,0.1030347
474155898814621696,15.871094,15.094449,0.1339869
5122914494007930880,15.875728,6.8457834,7.379099E-05
4851677613678850048,15.875851,4.6548567,1.573638E-05
1218323522212882432,15.87759,0.947566,0.1197962
1218324071968696320,15.87811,1.226881,0.08263563
5769306384861163520,15.878681,20.005006,0.1721617
3503967991303872512,15.8819,1.02073,0.0003998925
4757173763413045248,15.882385,0.24581002,0.002883978
5246746996069036032,15.883443,13.153449,2.373153E-05
3503965242524803072,15.8858,0.10872,1.144223E-06
5777145352021536768,15.886821,15.871163,0.08871148
474160021983225856,15.888204,15.832655,0.08853913
7042694237502763008,15.889054,26.740803,0.1245959
5769299787791396864,15.889295,19.465992,0.1723867
5778256408907280384,15.88994,17.558506,0.1469231
475224349071140864,15.890964,15.188659,0.03978107
7042601328770215936,15.892449,26.400758,0.1163656
5769298688279769088,15.892963,19.343541,0.06429742
474016535715801088,15.893134,13.824907,0.17417
1685644557410134016,15.894967,0.248117,0.1134939
6418986915915821056,15.895605,25.003402,0.157638
7043673628877713408,15.896829,28.524934,0.1095931
780400680740349952,15.897087,0.31082709,0.1540377
7048247876237586432,15.897638,29.87472,0.1197011
6421022115982143488,15.897984,19.98618,0.1501662
4851597349330022400,15.901932,3.7660271,0.06524377
7043870441459085312,15.904684,29.620918,0.0003612911
7047142867001339904,15.90484,28.531083,0.1102659
474006640111151104,15.905427,13.80062,0.1741813
5246748095580663808,15.906324,13.261504,0.07594994
474162495884388352,15.909763,15.656586,0.1232965
7044758571154337792,15.909796,29.868656,0.120246
445984761559672832,15.911702,0.30186066,0.06662305
474156723448342528,15.912426,15.180463,0.1040636
5769303910960001024,15.913476,20.173547,0.1288995
781469955043387392,15.914673,0.27383744,0.1134578
475225998338582528,15.914783,15.188288,0.07556978
5764699980913373184,15.915826,21.817641,0.0003277137
7042588134630682624,15.916512,26.166528,0.1599927
474163320518109184,15.91673,15.886721,0.03982658
5250161799307390976,15.916906,10.532316,0.0001581905
5769198082965827584,15.91725,18.744479,0.0001670007
6418993512985587712,15.91871,25.592865,0.1348424
445959197914327040,15.920144,0.69536575,0.05509395
1686699264408840192,15.92253,0.983431,0.08923343
2621200873669289984,15.923308,0.525723,9.55147E-05
5246753043382988800,15.924427,12.649978,0.0002244799
474005815477430272,15.92505,13.825586,0.1218225
5122932910827696128,15.925215,7.0575619,2.060634E-05
5778261356709605376,15.925217,17.093169,0.1683309
6418995437130936320,15.925708,25.527542,0.05525347
475225448582768640,15.927887,14.848039,0.1178764
1218333417817532416,15.930191,0.064946,0.07247388
5246920444028317696,15.931187,13.592838,2.339144E-06
5250162074185297920,15.932464,10.123386,0.1133687
475223524437420032,15.934559,15.121506,0.04444045
475225723460675584,15.934625,14.892379,1.262507E-05
5124110757206355968,15.93535,10.093847,0.1139772
5119716564421767168,15.935438,10.411285,0.1232913
1219521714958919680,15.93578,0.547774,0.0001478771
7042692038479507456,15.935936,26.999072,0.1250064
7043863019755597824,15.936609,29.087563,0.1243115
474152600279738368,15.937828,15.256887,0.0008050805
445987510338742272,15.938658,0.29270112,0.08024595
474161396372760576,15.939665,15.748388,0.1006828
5119724261003161600,15.939705,9.8568785,0.08114121
780407827565930496,15.940665,1.2028499,8.079359E-05
5769195334186758144,15.940723,18.472521,0.07582071
6423519106955931648,15.942135,17.96353,0.0002111631
5119717663933394944,15.946426,10.307387,0.0002538435
474163045640202240,15.946427,15.534744,0.1108725
7043875664139317248,15.946888,28.723212,0.08698993
445955624501536768,15.947259,0.97212505,0.1193426
445983936925952000,15.948684,0.26224771,0.06439105
5246905600621342720,15.949162,14.313376,0.1723103
445955899379443712,15.949951,0.79768021,0.1075975
1686700089042561024,15.949961,0.82256,6.147643E-05
4758209778579861504,15.950209,0.32776769,0.08229806
2604316498201700352,15.951721,0.498849,8.393471E-05
781469680165480448,15.951797,0.30840562,0.1535854
4979993925231767552,15.953605,6.2515752,0.0001360808
6418994337619308544,15.954353,25.630219,0.1632278
5119725360514789376,15.954386,9.6222868,0.0001746917
474157822959970304,15.954688,14.959524,0.03991968
780407552688023552,15.955503,0.97189962,0.1203131
5122912294984675328,15.955826,6.4846014,0.1095173
7042595281456263168,15.956522,25.508941,0.1360714
445956724013164544,15.957907,1.0455095,0.1208709
1218344412933810176,15.958157,0.304587,0.1103549
5122916143275372544,15.960298,6.9563265,0.0002280149
474023132785567744,15.960494,14.357487,0.0388245
4851688333917220864,15.960823,4.6132117,0.1349432
474153699791366144,15.961394,15.468405,0.09031223
6421023215493771264,15.962244,20.154699,0.1728159
5769194784430944256,15.963732,18.419192,0.002186249
475218576635095040,15.964378,15.449408,0.08878514
5122923564978860032,15.9647,7.2153631,5.990002E-06
5764690635064537088,15.965139,22.139842,0.1541092
6418795051136774144,15.965785,24.327482,0.03920089
780398481717094400,15.968031,0.49587781,9.772608E-05
5123037364432334848,15.968539,8.8892604,0.1618036
754469253217806336,15.968704,0.5839708,0.003997788
1218339740009392128,15.968781,0.24559,6.555273E-05
1219524738615896064,15.969433,0.068104,0.0001013461
5777117589352935424,15.970302,14.406437,0.0002510628
5246747545824849920,15.970344,13.162502,0.01562835
4851694381231173632,15.971343,4.0239525,0.000363663
4851600098109091840,15.975016,3.8187067,0.1678017
5769192585407688704,15.97511,18.155633,0.0468173
7043873739993968640,15.975378,29.127679,0.08723683
1685644007654320128,15.975577,0.352241,0.08036602
5250151628824834048,15.976135,10.669511,0.1358949
474024782053009408,15.976332,14.794616,0.1222403
7042590333653938176,15.978017,26.487633,0.116531
1686697615141398528,15.978703,0.842725,0.07871247
7042596930723704832,15.980531,25.998337,0.1316819
474152875157645312,15.981145,15.465858,0.07021342
4853944806286225408,15.986391,3.1721851,0.09673391
5250156026871345152,15.987813,11.096428,0.0001354268
5122914768885837824,15.987913,6.8577744,0.1468929
474006090355337216,15.988102,13.866358,0.1353519
5250262679499239424,15.98885,11.555958,0.1266645
5123033791019544576,15.989124,8.2529336,0.1163649
4853826333908332544,15.992147,2.2417734,0.06133989
2621188504163477504,15.992273,0.82123,0.0002391765
475217477123467264,15.993841,14.556472,0.03924782
5246740398999269376,15.993997,11.900752,0.0551498
474004715965802496,15.994183,13.768626,0.1039737
5764696682378489856,15.994289,21.793886,0.0002311359
475225173704861696,15.994768,15.247283,0.04176069
7043870716336992256,15.995291,29.208784,0.08649668
5123041487600939008,15.996539,8.7227569,8.184124E-05
5123043136868380672,15.996945,8.0097608,7.356465E-05
7043672254488178688,15.998522,28.38237,0.08529924
475221325414164480,16.000367,15.402555,0.08861369
780407002932209664,16.003173,1.0421429,0.06207423
5250265428278308864,16.004698,12.823378,0.1308889
474008564256499712,16.005671,13.802721,0.1040525
474025606686730240,16.005934,14.479172,0.004037412
5764798387204059136,16.008592,23.120004,8.318573E-05
4977605785456144384,16.009575,5.4073528,0.1464247
4853835679757168640,16.010054,1.7245233,0.1749136
1218328195137300480,16.01009,0.794583,3.311013E-05
474156448570435584,16.010652,15.190488,0.08887082
5119492813805514752,16.010822,8.6407102,0.04009587
445956174257350656,16.012242,0.87525775,0.1080237
1686730050734417920,16.012707,0.245033,2.289591E-05
1686698439775119360,16.01281,0.986043,9.42515E-05
5246740124121362432,16.013443,12.126397,0.0001922466
6418802747718168576,16.013806,23.515162,0.1684179
4980005470103859200,16.014092,6.6393015,0.1751949
780406728054302720,16.014763,0.87862918,0.1061599
475235344187418624,16.015127,14.65899,0.0001100375
1686698714653026304,16.015741,1.125703,7.65454E-05
445987235460835328,16.01647,0.64045443,0.1444568
445984211803858944,16.016648,0.01052214,0.05122175
5122923839856766976,16.017401,7.0389332,0.1230964
2621187129773942784,16.018489,0.706777,1.476736E-07
5124104709892403200,16.019574,9.2494619,0.136055
5777112916428517376,16.021317,14.985121,1.4231E-05
475235069309511680,16.02139,15.364538,0.1706285
474025056930916352,16.022123,14.703368,0.1713983
1218325171480324096,16.022305,0.853581,0.0004822574
4853832656100192256,16.023129,0.72376504,9.5309E-05
5250152728336461824,16.024509,10.545944,0.01818672
7042584836095799296,16.024988,25.897465,0.03006628
5119727009782231040,16.025365,10.635057,0.03892077
5123040388089311232,16.025756,8.6185522,0.1605759
474160846616946688,16.028397,15.618478,0.08976006
445960847181768704,16.029105,0.88326953,0.1065821
475236718576953344,16.02914,14.823362,4.628189E-05
7042698085793460224,16.030528,28.076402,0.1029866
780418547804301312,16.031968,0.59738265,0.09393675
5769194234675130368,16.032849,18.360678,9.265578E-06
474155074180900864,16.033287,15.167027,0.08897402
445957823524792320,16.036439,0.84496422,0.1030874
1686700363920467968,16.037123,0.711986,0.1440385
444904490831734784,16.038167,0.14547729,0.07085139
1686729500978604032,16.03903,0.343942,0.1215313
6418997911032098816,16.041326,25.125641,0.1610699
781472154066642944,16.042333,0.079489266,0.1716054
5764799486715686912,16.043006,23.05861,4.374006E-05
3503972939106197504,16.0436,0.323282,0.0003067075
1218338915375671296,16.043706,1.197827,0.1235464
474154799302993920,16.04521,15.425778,0.1503446
475214453466490880,16.046871,14.114805,0.04157236
474022033273939968,16.049275,14.330483,0.04187158
5250268177057378304,16.05073,12.211217,0.05051054
1686727027077441536,16.051998,0.452527,0.08812162
7047154961629245440,16.052967,28.936153,0.1702012
7043873465116061696,16.053068,28.937347,0.1668784
474023957419288576,16.053317,14.497723,0.05782307
474171017099503616,16.053781,15.854436,0.09016282
1219523639104268288,16.054224,0.293202,6.692102E-05
445985586193393664,16.055338,0.25805794,0.05142104
474169367832061952,16.055898,15.921337,0.08717818
5769313531686744064,16.057396,19.537684,0.05136589
475222974681606144,16.058753,15.529237,0.1639859
445983662048045056,16.062743,0.13754339,0.1721464
5246744797045780480,16.062996,12.702469,0.1708266
474171566855317504,16.063321,15.781993,0.08986943
4851693556597452800,16.063666,4.332116,0.06760779
474004166209988608,16.063945,13.564569,0.04050678
5769317379977441280,16.065604,20.022717,0.1720433
7042583736584171520,16.069704,25.791483,0.1566081
4977877364828205056,16.070508,6.3178592,2.980116E-05
5769312432175116288,16.071133,18.93835,0.07609399
474168543198341120,16.07116,15.058722,0.1702096
445960022548047872,16.072204,1.2034062,0.1206203
5122922740345139200,16.072811,7.1181181,0.1392397
780416073903138816,16.072939,1.1946401,0.1207773
7042583186828357632,16.073204,25.633718,0.161346
1218333967573346304,16.074196,1.192265,0.1514685
5770375659399081984,16.074261,21.09359,0.1173149
2621187954407663616,16.075099,0.847379,0.000282853
6421280226336763904,16.075109,21.120129,0.0009226509
4851686409771872256,16.07594,5.2442993,0.05163202
7047141217733898240,16.077291,28.15813,0.0001293981
474005540599523328,16.077348,13.544899,0.05719414
1218341114398926848,16.079176,0.234728,6.50149E-05
474021483518126080,16.079258,14.503463,0.03963418
1218336441474508800,16.08238,1.094765,3.763664E-06
7042699735060901888,16.082528,27.659348,0.06047538
445958648158513152,16.082954,0.68061237,0.1098143
474167718564620288,16.083122,15.351734,7.957946E-07
781473528456177664,16.083494,0.11148112,0.1562586
7047153037483896832,16.083938,29.120291,0.1200415
5119725910270603264,16.084437,10.698647,0.1728918
5764695582866862080,16.084556,22.694469,0.1768152
445957548646885376,16.084599,0.94951018,0.1455257
7042580987805102080,16.085322,26.612756,0.1710928
4851586903969558528,16.089433,3.7414532,0.08505743
2604296157236586496,16.089599,0.819823,5.182301E-05
5250150804191113216,16.08968,10.483337,0.0762683
4851693281719545856,16.091571,4.0717367,0.0002178835
5250152453458554880,16.093098,10.846348,0.00015393
445956998891071488,16.09444,0.79999662,0.0430482
1218340564643112960,16.095903,0.58718669,0.09477817
5250278897295749120,16.097008,12.535754,0.1043267
2604300005527283712,16.097085,1.000324,8.315492E-05
474169917587875840,16.097506,15.78076,0.09034033
2604315673567979520,16.097714,0.198193,6.844795E-05
4980008768638742528,16.097753,6.5333994,0.0005691121
7042702208962064384,16.098104,26.639409,0.171131
1218340289765206016,16.098234,0.373973,0.1440643
7043881161697456128,16.099031,29.743976,0.06469264
3503976512518987776,16.0991,0.040313698,0.0001510631
5777153598358745088,16.099291,15.792995,0.1458262
474169642709968896,16.099917,15.800909,0.090427
4757182284628160512,16.100494,0.29492,0.05089821
6419005057857679360,16.100699,25.608301,0.1304344
4851585804457930752,16.101193,3.5563373,0.008652252
780419097560115200,16.10389,1.234262,0.001737187
5119487866003189760,16.105664,9.3700279,0.1230755
445969918152697856,16.107146,1.2684019,0.1196924
6419007806636748800,16.108339,25.287434,0.1573498
1218342488788461568,16.109005,0.396329,2.535392E-05
1686727301955348480,16.110048,0.525001,0.1426953
5777161844695953408,16.110512,15.362764,0.1498855
474164969785550848,16.111651,15.36161,0.1506954
1686712183670466560,16.112488,0.795758,1.584664E-05
475236443699046400,16.11271,15.343596,0.1524344
445987785216649216,16.114483,0.62896834,0.1216551
5250276973150400512,16.114525,12.679262,0.1035813
7043667306685853696,16.115598,27.80204,0.1174564
7042706057252761600,16.117648,26.651048,0.1723031
445966894495721472,16.119219,1.0397007,0.1196524
475221600292071424,16.121939,15.371767,0.1692766
5124104160136589312,16.123526,9.1517313,0.1199343
1686725652687906816,16.123596,0.440997,9.264747E-05
780397657083373568,16.12465,0.57509623,0.09473306
5122924389612580864,16.125156,7.3115086,0.1578976
474024507175102464,16.125522,14.50392,0.04092271
1686711633914652672,16.126057,0.711614,0.1172422
6419006157369307136,16.126112,25.481224,0.1676802
445986410827114496,16.126317,0.57554381,0.0942226
5778253110372397056,16.126558,16.642108,0.06772439
1218341389276833792,16.12665,0.525275,0.0001514223
1218340014887299072,16.127259,0.379985,0.09053092
781482599427106816,16.127605,0.39792339,0.1219005
5764688436041281536,16.127875,21.782214,9.973227E-05
754457433467807744,16.128687,1.0722616,0.004035958
474174315634386944,16.129253,15.722126,0.04230165
474163595396016128,16.130571,15.435714,0.04005821
4851701802934661120,16.133752,4.3106613,6.902269E-05
475211154931607552,16.134243,13.624326,0.135348
7047141492611805184,16.134663,28.334971,0.0009427806
5246737650220199936,16.135251,13.105742,0.1257787
4853961848716455936,16.13587,3.290464,0.0574295
5778270702558441472,16.137816,17.961165,1.935231E-06
781483424060827648,16.139201,0.42465138,0.1217602
445968543763163136,16.13942,0.96066181,0.1438301
1686713558060001280,16.140058,1.02755,0.07872248
5764682663605235712,16.140255,22.491313,0.0812912
445969368396883968,16.1403,1.0258631,0.07859616
1218337540986136576,16.141045,0.932487,5.860572E-05
474004441087895552,16.142348,14.066889,0.03969164
445986685705021440,16.142998,0.60502632,0.04266438
5769185438582108160,16.143402,18.591046,0.1779942
474008839134406656,16.145122,14.087065,0.1342838
1218334242451253248,16.145291,1.23709,0.04485396
1686709160013490176,16.147791,1.246329,0.1063975
475223249559513088,16.149171,15.609721,0.121485
445990259117811712,16.149991,0.14793413,0.07111292
474023682541381632,16.150626,14.559165,0.1337069
4205437999834132480,16.150692,0.15078151,0.1720083
5777165967864557568,16.152837,15.731026,0.0001082719
6419008356392562688,16.153131,25.179066,0.159373
5246926491342270464,16.153767,14.634633,0.0001093298
5119732232462462976,16.157508,9.9936857,0.0809038
780414149757790208,16.158197,1.0877324,1.025466E-05
3503973763739918336,16.159401,0.379215,0.0004593443
5246727754615549952,16.161023,12.015816,4.186829E-05
475239467356022784,16.161704,14.696225,0.05778518
7042715128223690752,16.163863,26.695969,0.1674424
4980003271080603648,16.164333,5.9951182,0.1174856
6416643306948325376,16.164478,25.013282,0.1542393
1218340839521019904,16.165209,0.322657,3.266344E-05
5764677990680817664,16.16572,21.822668,0.1107257
5769190386384433152,16.165724,17.75481,0.1167094
7047159634553663488,16.166143,28.930878,0.1703567
7048222037714333696,16.166592,29.199241,0.08695948
6419014953462329344,16.166875,25.624937,0.1302417
474007464744871936,16.167208,13.937766,0.1005492
475221875169978368,16.167329,15.56236,0.1114011
475220775658350592,16.168601,15.603626,0.08973444
7043880337063735296,16.170641,29.303082,0.06562426
5122894427920723968,16.170762,6.344424,0.0002125043
5124116529642401792,16.172821,9.6985458,0.04108856
5769316280465813504,16.173181,20.303098,0.1706149
7042573291223707648,16.174859,25.766573,0.1578954
445967994007349248,16.177602,0.93285658,0.04511648
5246931164266688512,16.17783,13.63346,0.000120798
1686728126589069312,16.178122,0.243614,0.06737792
4206512772534169600,16.179185,1.046565,5.898152E-05
4205445421537619968,16.185878,0.56110205,0.0001786785
445969643274790912,16.187146,1.2082682,0.1107334
445990808873625600,16.187774,0.29296417,0.1516212
1218336991230322688,16.188252,0.708854,0.05002309
5770364114526990336,16.190766,20.458141,0.1165662
474025881564637184,16.19354,14.746733,0.03949982
6421009471598424064,16.195241,20.433721,0.1174539
7042717327246946304,16.196784,26.908966,0.1170288
6421280776092577792,16.197335,21.171481,0.1132467
1686708885135583232,16.197361,0.797025,4.952415E-05
7043656586447482880,16.198652,27.822178,0.1713802
5250140083952742400,16.199055,10.875019,0.04722325
1686710809280931840,16.199149,1.2528854,0.0001594474
474008014500685824,16.199432,14.082434,0.1058041
474170467343689728,16.202427,15.836544,9.939032E-05
1686726752199534592,16.203852,0.340833,0.0007643615
5777096973509914624,16.205558,14.452668,0.0003495881
7043882810964897792,16.205639,29.158109,0.0001004949
5122918342298628096,16.205997,7.3255521,0.0001013897
5769320678512324608,16.207159,19.420543,0.09445705
474006914989058048,16.207727,14.065716,0.1059968
1686724828054185984,16.209911,0.6236,8.77165E-05
1218339465131485184,16.212534,0.694984,0.0001225152
474168818076248064,16.212788,15.182734,0.004153254
1218338640497764352,16.213322,1.008632,8.786034E-05
474173765878573056,16.21351,15.698109,0.1693683
4851581406411419648,16.214048,3.0218347,0.1428533
2604326118928443392,16.214453,0.306573,3.209561E-05
5123055231496286208,16.215127,8.0920084,0.00196841
5778271802070069248,16.215205,17.819542,0.0005710567
2621211593907660800,16.215579,0.314439,3.14531E-05
5764680189704073216,16.215663,22.31461,0.05074027
7047134620664131584,16.216437,28.213578,0.06770123
445968268885256192,16.217377,0.85629783,0.0416588
4851708674882334720,16.217939,4.9485456,0.09477862
7042713204078342144,16.218201,27.110366,0.1179439
1686711084158838784,16.219122,0.86392155,5.070283E-05
5777172839812231168,16.21935,15.560121,0.02670559
7042718426758574080,16.219746,27.011064,0.1571
4205448994950410240,16.221987,0.12242757,0.0004650299
4205455042264363008,16.222167,0.98560647,0.0004803424
475216102733932544,16.223578,14.401679,0.04077952
5123057430519541760,16.224638,7.8775768,0.03798226
7043656861325389824,16.225874,27.731293,0.05923527
5764811031587778560,16.226136,22.948702,0.1059488
5122921091077697536,16.227927,7.5228269,0.1583644
445989709361997824,16.228561,0.0069788269,0.05007257
5778264655244488704,16.229222,17.464852,3.801051E-05
445971567420139520,16.232353,1.096659,0.1495114
5119475771375284224,16.23357,9.1723055,0.119563
445989159606183936,16.234257,0.0243857,0.04898554
5123048634426519552,16.23766,9.1803524,0.1377441
2621212418541381632,16.238043,0.290813,9.559034E-05
5122921640833511424,16.239522,7.5684501,0.0001095607
475237543210674176,16.24047,15.017969,0.1358461
5123049733938147328,16.240478,9.0100771,0.1058613
7043886934133501952,16.240599,28.662841,7.301114E-05
5122918892054441984,16.240802,7.4468365,0.0001376354
474173491000666112,16.240959,15.694849,0.1674946
475215003222304768,16.241338,14.389268,0.1232944
1218355682927994880,16.241814,0.589762,8.231675E-05
1218335891718694912,16.241842,0.952248,1.572536E-05
445971017664325632,16.241924,1.147118,0.09475894
474166893930899456,16.242113,15.209455,0.04038312
475210880053700608,16.242366,13.560953,0.1005116
445991908385253376,16.242646,0.40137456,0.05025093
1218354033660553216,16.244162,0.067946,0.0001687691
5122921365955604480,16.244997,7.6195882,0.08579229
5123053582228844544,16.245412,8.4265272,0.1373961
5777168991521533952,16.246604,15.721842,0.1691503
5123050283693961216,16.247952,8.9703997,0.0004360538
4853820286594379776,16.248383,2.2600147,0.001731994
2621197025378592768,16.252272,1.000966,0.0005575134
4853815338792054784,16.253411,1.8980119,0.0980605
474012962303010816,16.256092,14.795547,0.1691587
5122917242787000320,16.256729,7.3046665,0.1578138
474166344175085568,16.257364,14.82586,0.1338471
5250278622417842176,16.257545,12.32076,0.1335767
1218354583416367104,16.258262,0.118506,0.04808712
4851711423661404160,16.258634,4.6105135,0.13515
4206525691795795968,16.259448,0.9074089,8.267654E-05
6423261821235032064,16.260861,16.334351,0.1757229
4758219674184511488,16.261824,0.33963163,0.004025787
475208131274631168,16.263235,13.693477,0.1054047
5119734156607811584,16.263588,9.8620961,0.1449459
474174040756480000,16.263739,15.530572,0.1683089
5250142282975997952,16.264493,10.512462,0.1264417
7047157710408314880,16.264604,29.373123,0.150116
5764808282808709120,16.265606,23.283935,0.1550286
445991083751532544,16.267237,0.03942302,0.08361398
1218335341962881024,16.267962,0.9214,9.20779E-05
1686731150246045696,16.269022,0.240568,0.1097876
1218347436590786560,16.27002,0.954474,0.1500323
5123057980275355648,16.271282,7.898573,0.0007672649
754453035421296640,16.271867,0.9346753,0.144129
475219401268815872,16.273284,15.536746,0.1118381
1218348536102414336,16.273696,1.091832,0.1194553
